@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute 'Overdrive- Drive' numeric
@attribute Ch-Mix numeric
@attribute 'Rev- space' numeric
@attribute 'Rev - Mix' numeric
@attribute 'Del - Mix' numeric
@attribute 'Distorsion - Drive' numeric

@data
1307,'2023/04/18 17:21:27:648',15,3120.530273,1013.652527,2052.544678,1982.987427,454.996216,3193.247803,2410.818115,2061.530029,1895.881348,464.036591,1113.662598,1105.935913,272.763123,1409.111694,1204.808228,1121.080322,1433.766846,331.455475,805.678894,861.355286,200.859772,901.896545,817.110229,791.756409,0,0.296558,0.387382,0.295276,0.299213,0.11811
1308,'2023/04/18 17:21:28:162',15,2744.111084,529.351013,2055.214111,1586.490967,762.675476,4238.583008,2888.817139,2296.257324,1521.417847,249.680161,1238.06604,935.768494,340.115021,2062.698975,1179.519409,1018.282227,1153.829468,178.985519,891.341553,724.495239,224.326431,1471.49707,756.438293,668.981323,0,0.296558,0.387382,0.295276,0.299213,0.11811
1309,'2023/04/18 17:21:28:705',15,1979.706177,444.080322,1769.698608,922.194702,485.380768,2772.942871,1743.725342,1620.693848,1094.895508,204.35022,1034.564209,585.830383,259.471924,1293.891357,813.891235,759.889893,830.941772,152.126984,772.756104,473.157227,185.778931,898.710632,580.905273,535.215271,0,0.296558,0.387382,0.295276,0.299213,0.11811
1310,'2023/04/18 17:21:29:252',15,2001.254761,600.754456,1715.044678,1216.483276,457.755676,3891.143799,2619.620117,2174.605957,1267.005615,277.434753,983.069336,708.062805,251.859695,1549.333008,1088.391846,1083.559937,998.256897,201.343781,691.874207,539.684509,181.242157,933.226318,733.749268,775.077881,0,0.296558,0.387382,0.295276,0.299213,0.11811
1311,'2023/04/18 17:21:29:785',15,2218.803711,446.394928,1081.643311,1707.299561,350.587646,4263.14209,2730.437988,2066.662354,1292.309814,206.759659,602.922302,1033.135254,200.12207,1558.115112,1025.886597,875.163391,968.443787,155.083115,453.855682,791.965088,155.08844,821.993958,571.990234,557.413818,0,0.296558,0.387382,0.295276,0.299213,0.11811
1312,'2023/04/18 17:21:30:317',15,2582.690186,489.902222,1121.399536,1763.25415,635.6427,4042.903076,2544.510254,1625.063965,1608.644653,242.936447,613.722656,1172.607056,341.38382,1650.946167,1138.884644,890.240417,1261.815186,185.40065,444.959045,941.103027,239.215607,977.161377,734.484192,666.465637,0,0.296558,0.387382,0.295276,0.299213,0.11811
1313,'2023/04/18 17:21:30:839',15,2229.059082,582.985657,827.466125,1697.22229,525.486694,4390.816406,2631.616455,1963.721191,1458.105469,356.858856,483.221436,985.826965,272.153625,1813.755981,1171.289673,1101.537231,1182.909302,296.915558,373.147736,753.090637,200.221619,1173.516602,797.044434,873.994934,0,0.296558,0.387382,0.295276,0.299213,0.11811
1314,'2023/04/18 17:21:31:371',15,3702.943604,564.279968,1261.935425,2846.249023,454.904175,3921.980469,2327.933838,1720.221313,2315.844238,303.545135,683.514587,1619.80481,249.59639,1532.06311,1099.777466,949.458801,1807.765381,238.727692,484.750153,1181.562622,184.743927,882.368652,749.008118,712.601013,0,0.296558,0.387382,0.295276,0.299213,0.11811
1315,'2023/04/18 17:21:31:910',15,3027.490723,452.900055,958.482361,2778.145264,433.188904,3999.674316,2397.878662,1768.920898,2109.808838,215.633759,464.747253,1624.395386,250.484589,1572.904419,1107.453491,937.071411,1732.365845,162.688477,316.624084,1223.28772,183.281097,941.097595,745.778381,669.846863,0,0.296558,0.387382,0.295276,0.299213,0.11811
1316,'2023/04/18 17:21:32:432',15,3740.254639,477.897491,896.955872,2321.450928,892.65686,3500.956543,2436.805664,1463.481934,2328.575195,212.893967,515.649475,1424.268799,375.05954,1430.624023,1071.63562,807.470703,1777.826782,150.435486,379.951996,1105.447876,238.470901,888.161072,702.543823,629.453064,0,0.296558,0.387382,0.295276,0.299213,0.11811
1317,'2023/04/18 17:21:32:955',15,8248.976563,943.798828,1466.217529,1794.81958,512.271912,4394.676758,3724.600098,3057.756836,3903.980957,557.421875,709.693604,925.480042,277.564453,2418.123047,2301.739014,2142.460205,2833.092041,447.959503,466.9328,636.27771,200.340195,1860.922729,1866.171387,1789.241699,0,0.296558,0.387382,0.295276,0.299213,0.11811
1318,'2023/04/18 17:21:33:491',15,1296.898193,527.582092,1063.996948,700.776062,544.217712,3641.993408,1965.174316,1615.665527,817.465271,308.360504,503.887543,377.84613,313.039703,1474.731445,966.073669,865.773315,674.545532,259.754242,335.27652,277.041565,230.82103,920.265747,716.965271,654.168213,0,0.296558,0.387382,0.295276,0.299213,0.11811
1319,'2023/04/18 17:21:34:036',15,1496.693237,578.091675,703.338928,313.863159,622.099365,4360.936035,3114.486572,1540.421509,947.69519,351.227966,358.057281,200.663818,348.950592,2051.525146,1766.429077,785.333374,772.247986,298.36911,248.535568,164.536026,258.168518,1490.285156,1366.81665,583.091797,0,0.296558,0.387382,0.295276,0.299213,0.11811
1320,'2023/04/18 17:21:34:548',15,2850.130859,969.237671,738.872314,376.035889,933.494568,4674.822754,3385.619629,3309.692139,2296.451416,782.108398,420.828491,190.505585,444.748993,2823.193848,2549.994141,2714.61792,2030.69165,693.530579,304.537109,137.694473,301.329529,2337.115967,2229.506104,2422.723633,0,0.296558,0.387382,0.295276,0.299213,0.11811
1321,'2023/04/18 17:21:35:090',15,3919.536133,1342.459351,1475.980713,1429.643677,587.900085,4564.344727,3370.395508,3111.311279,2565.795166,727.872864,754.272949,841.300964,371.531128,2301.918945,1992.903931,2108.725342,2066.869385,574.708923,475.954926,657.575134,281.156189,1725.375244,1602.278687,1834.529663,0,0.296558,0.387382,0.295276,0.299213,0.11811
1322,'2023/04/18 17:21:35:612',15,5318.992676,717.230103,2917.760254,2519.703369,547.628174,4216.720703,2997.30957,2455.765137,3251.628418,335.902802,1576.782959,1478.14209,320.032684,1860.335693,1482.669067,1277.720337,2527.451416,248.001907,1098.38269,1167.818481,238.98143,1187.36438,1017.901917,924.88678,0,0.296558,0.387382,0.295276,0.299213,0.11811
1323,'2023/04/18 17:21:36:139',15,3325.289063,459.611542,1541.958984,1577.672852,838.019775,4446.394043,2941.176758,2240.537598,1832.629639,258.452057,938.532227,991.393005,409.205261,2033.005981,1385.937256,1203.365112,1474.35022,212.128586,708.331787,787.659424,281.217255,1385.004272,978.061096,889.305542,0,0.296558,0.387382,0.295276,0.299213,0.11811
1324,'2023/04/18 17:21:36:678',15,2722.695068,727.460388,1322.571289,1095.474609,1154.656982,5027.941895,3030.933594,2345.942871,2040.185059,406.428558,745.988098,606.944397,649.956665,2294.643555,1845.185425,1567.356934,1783.072998,326.942322,537.176453,450.191772,460.529968,1672.757202,1550.092651,1350.301392,0,0.296558,0.387382,0.295276,0.299213,0.11811
1325,'2023/04/18 17:21:37:216',15,2858.5896,585.727966,1908.008423,1803.894531,545.209412,3909.803955,3001.408447,2168.05957,1741.111938,312.387085,1017.041565,1034.950562,286.731262,1726.396973,1375.728149,1162.89917,1347.761597,241.746292,729.873779,812.272766,202.360092,1142.371094,938.070496,850.843689,0,0.296558,0.387382,0.295276,0.299213,0.11811
1326,'2023/04/18 17:21:37:752',15,2403.081543,553.350525,1639.0448,2148.29541,529.819824,3949.22168,2610.548096,1936.997559,1463.004761,255.928772,909.081116,1278.075195,266.147247,1606.533936,1224.300049,1020.744507,1122.537598,187.286911,654.234802,1006.563354,181.064194,995.898071,841.033081,763.791748,0,0.296558,0.387382,0.295276,0.299213,0.11811
1327,'2023/04/18 17:21:38:296',15,2042.324829,432.883636,1171.922363,1377.059204,641.017517,3370.220459,2093.65332,1695.975708,1191.2677,212.54837,685.125671,817.975342,359.518768,1512.332397,976.202515,827.26239,908.34491,165.331894,500.885284,600.172424,268.40802,1030.990112,689.715393,586.632202,0,0.296558,0.387382,0.295276,0.299213,0.11811
1328,'2023/04/18 17:21:38:837',15,4214.34375,685.799622,1000.929199,2933.332275,548.642639,4141.09082,3594.13208,3495.587402,2497.3479,429.733826,527.916504,1663.188965,309.241394,2028.549072,1984.857178,2043.327759,1914.724854,359.01355,364.241058,1157.505737,234.688126,1424.782837,1512.116699,1601.587402,0,0.296558,0.387382,0.295276,0.299213,0.11811
1329,'2023/04/18 17:21:39:388',15,4463.679199,472.807556,1015.150818,3462.819824,592.593262,2970.095947,2154.350586,1768.947388,2526.310059,233.283173,551.258179,2054.875244,344.524078,1323.066162,1112.359985,955.832275,1847.56665,176.28418,383.316803,1487.75293,251.914474,873.865356,807.549072,725.435669,0,0.296558,0.387382,0.295276,0.299213,0.11811
1330,'2023/04/18 17:21:39:929',15,2832.081055,476.898804,1102.363159,3038.185547,637.301575,3476.559814,2079.446289,1861.969849,1701.670776,228.362778,560.05896,1785.551025,320.09021,1465.550415,1013.901855,970.498962,1270.970581,171.054565,385.229309,1300.553345,240.890228,899.371033,707.355286,710.806335,0,0.296558,0.387382,0.295276,0.299213,0.11811
1331,'2023/04/18 17:21:40:438',15,3341.636475,597.366089,1073.593994,2486.41748,541.98822,3685.901367,3103.828369,2238.967041,2101.608398,342.214233,520.760986,1449.510742,326.818176,1742.593872,1612.707397,1339.977295,1657.47876,276.84613,349.202667,1067.062256,251.129486,1218.907593,1176.426025,1040.683228,0,0.296558,0.387382,0.295276,0.299213,0.11811
1332,'2023/04/18 17:21:40:965',15,1614.864624,610.530396,913.50769,1403.6698,590.98822,3522.804443,2739.966553,1837.648926,1047.156616,327.101349,422.629883,745.032715,374.021301,1564.230469,1289.998657,1110.801636,861.860291,254.871384,272.867462,517.679443,291.75,1099.774048,950.254761,917.799561,0,0.296558,0.387382,0.295276,0.299213,0.11811
1333,'2023/04/18 17:21:41:524',15,1492.067505,568.855286,832.411133,483.339325,694.226624,3970.816895,2854.163574,2324.815674,852.056641,306.646576,440.15094,288.666321,349.331146,1794.639282,1559.87207,1397.416138,663.856018,246.248795,294.650879,227.369049,256.571686,1238.526733,1227.000122,1113.296875,0,0.296558,0.387382,0.295276,0.299213,0.11811
1334,'2023/04/18 17:21:42:074',15,2093.30542,664.063293,643.865784,345.16153,795.388367,4040.056396,2738.365479,1864.376221,1398.387573,467.863739,339.473694,194.570877,414.997253,1882.054199,1508.691772,1203.420654,1182.886841,408.069855,239.766113,153.368759,290.524628,1348.942627,1184.068481,994.250977,0,0.296558,0.387382,0.295276,0.299213,0.11811
1335,'2023/04/18 17:21:42:612',15,2662.060059,792.698792,700.21637,901.402893,616.055725,4276.077148,3121.537109,2973.98999,2019.893677,563.071533,449.112183,593.059937,349.355438,2372.658936,2090.841064,1926.837524,1741.992065,492.800995,315.224701,471.035217,261.156799,1897.001831,1781.92334,1593.601685,0,0.296558,0.387382,0.295276,0.299213,0.11811
1336,'2023/04/18 17:21:43:122',15,3865.381348,1060.099365,1762.388794,2589.688721,536.299805,3473.897949,2478.314697,2635.187744,2386.933594,509.253052,1012.415405,1384.714111,328.734406,1578.083984,1256.387939,1305.985229,1834.096802,377.203369,743.430359,1052.058838,254.013321,1112.187988,933.431519,967.841919,0,0.296558,0.387382,0.295276,0.299213,0.11811
1337,'2023/04/18 17:21:43:685',15,3437.795898,548.346191,1956.148682,2324.149902,452.191162,4018.310791,2452.89917,2107.388916,2118.314941,282.57132,1089.147217,1333.008301,263.236023,1647.780396,1123.36145,1054.955566,1676.287842,213.954041,738.39386,1012.286377,198.463669,1006.672913,773.357056,751.819275,0,0.296558,0.387382,0.295276,0.299213,0.11811
1338,'2023/04/18 17:21:44:239',15,2491.184326,409.586975,1854.481567,1228.025024,526.39386,4209.133301,2727.991943,1864.008545,1607.00708,204.839233,980.963135,824.823975,324.687714,1540.706543,1107.018433,932.47052,1235.90686,162.744583,659.78186,648.722473,249.420822,847.128296,670.555969,657.436707,0,0.296558,0.387382,0.295276,0.299213,0.11811
1339,'2023/04/18 17:21:44:776',15,3155.235352,745.215088,1311.125,1569.607788,468.379791,4491.226563,3404.502197,2644.078369,2557.822754,578.283325,769.83844,838.092407,271.170135,2549.106445,2380.752686,2147.362549,2304.716309,529.932129,558.546021,621.229736,197.468109,2140.638672,2118.076416,1945.926758,0,0.296558,0.387382,0.295276,0.299213,0.11811
1340,'2023/04/18 17:21:45:309',15,2452.768555,515.932861,2022.875244,2285.132568,433.562347,4307.297852,2553.046387,1943.900024,1558.237183,237.976929,1094.4375,1283.303711,240.775208,1672.895386,1198.785767,1035.682495,1196.820923,175.090515,744.194153,968.967529,184.38446,1004.066528,825.359863,764.901245,0,0.296558,0.387382,0.295276,0.299213,0.11811
1341,'2023/04/18 17:21:45:844',15,2627.784668,427.54599,1634.201782,1778.325439,861.149048,4601.08252,2520.013916,2146.614746,1484.265015,203.775208,943.125916,1079.72522,399.276611,1850.151733,1169.437256,1091.143188,1082.941284,152.633087,683.488831,809.150635,256.913788,1163.153076,818.463318,772.814514,0,0.296558,0.387382,0.295276,0.299213,0.11811
1342,'2023/04/18 17:21:46:362',15,3253.143311,557.897766,1183.077271,2045.901733,610.35437,3961.876709,3018.046143,2912.658203,1961.289307,322.204956,648.886902,1090.934082,327.614624,1942.305786,1768.376587,1703.991211,1586.91687,265.993713,474.98465,753.624573,246.359787,1419.959106,1396.106812,1372.203735,0,0.296558,0.387382,0.295276,0.299213,0.11811
1343,'2023/04/18 17:21:46:922',15,4598.576172,880.361328,1954.227661,3509.358887,426.947266,4531.713867,3461.899414,2548.611816,2826.789063,479.804718,996.426758,2077.534668,263.102356,2140.931885,1675.300903,1365.379028,2266.986084,381.360992,657.813721,1560.268066,196.543045,1540.546021,1164.197266,1039.848511,0,0.296558,0.387382,0.295276,0.299213,0.11811
1344,'2023/04/18 17:21:47:478',15,2898.263428,489.814545,1154.872437,2763.451172,495.327393,3263.705566,2124.642334,1944.640747,1872.658447,254.780457,618.316406,1655.64917,249.806931,1452.449341,1087.695801,1061.393066,1450.947998,199.207352,433.172546,1220.268311,180.999741,968.529419,793.492737,812.420776,0,0.296558,0.387382,0.295276,0.299213,0.11811
1345,'2023/04/18 17:21:48:007',15,2580.607178,446.765076,1389.801514,2262.964844,739.087158,3201.722656,2243.854004,1944.831299,1570.332275,230.400803,766.880066,1311.251099,360.700714,1412.942749,1175.54126,1159.244019,1236.654663,182.036423,542.662109,951.331848,247.103226,932.564209,846.271729,831.3974,0,0.296558,0.387382,0.295276,0.299213,0.11811
1346,'2023/04/18 17:21:48:514',15,3505.530518,956.734009,870.991394,1710.568115,760.234497,4506.672363,3742.409912,3559.970947,2296.328125,624.727844,463.6716,930.91394,449.177063,2580.64502,2390.70459,2265.79541,1899.071289,523.815918,324.102295,669.18866,345.559753,2025.164063,1964.489624,1858.044067,0,0.296558,0.387382,0.295276,0.299213,0.11811
1347,'2023/04/18 17:21:49:064',15,1736.771973,634.301819,1128.464355,537.678833,577.883057,4028.460449,2489.858887,2047.407715,1001.115845,370.69519,567.853149,319.181091,329.346588,1691.118042,1173.919434,1026.447998,772.794678,298.793365,395.813446,246.683151,233.189972,1058.437622,833.702881,781.423645,0,0.296558,0.387382,0.295276,0.299213,0.11811
1348,'2023/04/18 17:21:49:592',15,1367.614502,541.084717,770.343384,584.260864,1006.15979,2526.760742,1830.479858,1253.921387,752.631592,237.428802,425.83905,237.444794,457.58844,1076.277466,866.391663,607.905945,582.070557,165.802765,306.000122,147.908951,331.692505,692.134033,617.055786,459.023895,0,0.296558,0.387382,0.295276,0.299213,0.11811
1349,'2023/04/18 17:21:50:134',15,2260.364502,571.517151,654.54071,482.509003,518.028992,3111.907471,2192.516357,1710.147095,1336.365234,283.258301,330.440552,279.747009,317.086182,1339.42981,1048.015381,925.453918,1140.209351,215.949646,222.691666,211.003082,239.432404,943.822205,791.71051,744.327148,0,0.296558,0.387382,0.295276,0.299213,0.11811
1350,'2023/04/18 17:21:50:653',15,3437.96582,1161.243774,1504.66333,1392.858643,521.788025,4111.72168,3137.679932,3348.581055,2431.120361,691.670166,824.088135,833.566711,281.453766,2523.124023,2131.238525,2320.837158,2057.431396,551.614319,592.858276,649.087097,202.533401,2099.144043,1831.950806,2007.02478,0,0.296558,0.387382,0.295276,0.299213,0.11811
1351,'2023/04/18 17:21:51:191',15,2344.831055,685.01947,2071.48291,1342.605469,469.413452,3359.401367,2435.506836,1695.552612,1375.750122,310.055878,1124.508667,848.282532,263.592651,1328.874268,1055.921753,854.759949,1059.00061,214.552429,777.855103,677.810608,199.054474,798.142517,713.112732,635.219238,0,0.296558,0.387382,0.295276,0.299213,0.11811
1352,'2023/04/18 17:21:51:707',15,2426.427979,414.369446,1474.652832,1339.628662,569.538208,3928.446289,2605.091309,1868.474731,1405.148682,230.748444,816.713806,772.708618,333.854675,1632.765015,1236.775269,985.512634,1021.851563,191.952118,572.925415,568.305664,261.584351,1022.789917,856.193481,738.604797,0,0.296558,0.387382,0.295276,0.299213,0.11811
1353,'2023/04/18 17:21:52:238',15,1840.017822,413.200378,954.821899,773.839233,473.486633,3430.288574,2218.173828,1357.540161,1077.802124,201.250748,490.540741,450.319336,301.168945,1332.286621,950.573975,685.954529,817.145752,154.02861,323.906891,336.019043,229.492004,807.727966,634.745178,513.483765,0,0.296558,0.387382,0.295276,0.299213,0.11811
1354,'2023/04/18 17:21:52:772',15,5147.539551,472.630341,1254.50769,1507.62207,643.504517,3722.943115,2288.069336,1401.793091,2753.50708,237.391953,653.55365,841.308472,378.472473,1417.067749,986.783264,782.697632,1883.456299,178.860367,458.735474,623.101685,276.792175,766.297791,641.392822,603.580688,0,0.296558,0.387382,0.295276,0.299213,0.11811
1355,'2023/04/18 17:21:53:291',15,3101.615723,513.52124,1778.565186,2670.95166,595.42688,3820.022217,2724.236816,1898.889038,1975.618896,237.201782,1006.382507,1439.17041,314.054932,1605.337402,1284.699097,1055.559204,1514.91626,174.22583,693.972656,1030.974487,223.349457,1042.317749,866.957886,781.324463,0,0.296558,0.387382,0.295276,0.299213,0.11811
1356,'2023/04/18 17:21:53:813',15,2950.368164,494.791168,1845.368896,1864.011719,926.271057,3566.574951,2153.784668,1930.895386,1781.166992,262.423157,893.309753,1123.279541,500.829437,1580.240723,1112.047485,923.100464,1316.45752,209.352386,572.777649,872.222229,356.817017,1019.977905,813.221619,672.178101,0,0.296558,0.387382,0.295276,0.299213,0.11811
1357,'2023/04/18 17:21:54:346',15,3211.943604,835.07428,947.826721,2515.889893,711.897644,3906.777344,3039.106689,2755.255615,2157.381348,510.66452,481.718475,1380.469727,391.823639,1992.993896,1633.588379,1696.62561,1790.029907,430.296143,330.89444,1002.753113,289.988434,1493.611328,1267.275024,1395.15625,0,0.296558,0.387382,0.295276,0.299213,0.11811
1358,'2023/04/18 17:21:54:894',15,3690.806152,477.517242,802.586914,3895.237549,858.322021,4201.395996,2602.186279,2377.134033,2403.94751,233.971527,433.369385,2094.949463,495.576416,1803.927856,1188.344482,1194.115112,1889.567749,178.398285,301.44046,1498.979492,361.864105,1122.110962,814.326965,814.948486,0,0.296558,0.387382,0.295276,0.299213,0.11811
1359,'2023/04/18 17:21:55:421',15,3070.172363,510.676056,722.855408,3849.783936,708.224121,3838.32373,2363.012451,2086.117188,1873.143555,257.276672,364.991455,2272.854492,403.271332,1766.840576,1275.708252,1098.834351,1420.802734,195.97464,253.274078,1662.306152,297.33963,1199.290161,911.322021,818.940918,0,0.296558,0.387382,0.295276,0.299213,0.11811
1360,'2023/04/18 17:21:55:950',15,3611.950195,873.783813,1014.524841,3348.003662,1031.992188,4210.677734,3079.397949,3219.500732,2476.837646,696.943604,550.424866,1746.097534,554.676392,2543.769043,1987.796997,2317.885742,2016.868042,610.114868,396.490112,1156.477295,389.96283,2032.914063,1655.504517,1958.398193,0,0.296558,0.387382,0.295276,0.299213,0.11811
1361,'2023/04/18 17:21:56:483',15,8822.296875,1618.442017,988.966187,2127.384033,508.920441,7370.242188,7250.742188,7581.266602,4904.431152,1320.292603,478.22699,1172.219116,313.941925,4485.120117,4571.282227,4739.807617,4080.51416,1232.929443,330.437683,820.31189,242.833954,3823.445801,3926.717285,4107.657227,0,0.296558,0.387382,0.295276,0.299213,0.11811
1362,'2023/04/18 17:21:57:016',15,2343.791504,1083.746094,895.253113,694.416931,522.519226,4227.001953,3066.426514,2592.819336,1524.311157,827.01532,470.379669,475.827728,315.251892,2071.277344,1681.349731,1697.516357,1272.032593,744.521851,325.548767,390.973846,238.398468,1501.568237,1330.030518,1435.716309,0,0.296558,0.387382,0.295276,0.299213,0.11811
1363,'2023/04/18 17:21:57:558',15,1705.516968,560.990417,785.440247,462.481201,837.14325,3877.148193,2396.524902,1997.132324,1208.441162,274.031708,422.558167,324.071106,478.813354,1871.879028,1494.393433,1436.449951,1057.712158,209.047363,296.979706,268.776154,353.187317,1437.124878,1283.702637,1258.575806,0,0.296558,0.387382,0.295276,0.299213,0.11811
1364,'2023/04/18 17:21:58:079',15,1300.934326,544.911865,609.724365,527.131592,482.329987,3236.639893,1921.163086,1501.305542,795.467773,260.032898,317.583588,298.865356,264.797546,1333.47229,918.997314,794.257629,650.487427,198.271301,222.880402,224.824448,189.966034,850.349854,669.831299,609.667908,0,0.296558,0.387382,0.295276,0.299213,0.11811
1365,'2023/04/18 17:21:58:591',15,3641.299072,1183.547363,2055.989258,2034.775513,559.319824,3943.846924,2793.038574,2292.22876,1982.447632,571.947266,1245.389282,1174.819092,339.468842,1611.029541,1271.030273,1184.896484,1458.58728,407.19693,945.306641,895.185791,260.498566,1015.117859,883.324219,867.042542,0,0.296558,0.387382,0.295276,0.299213,0.11811
1366,'2023/04/18 17:21:59:185',15,3741.318848,643.360107,3019.317871,2998.649414,605.441956,3710.875732,2849.135254,2833.128174,2305.940674,295.634857,1713.292236,1711.453369,354.865234,1592.277222,1371.428711,1376.185547,1702.812988,220.75885,1217.307983,1301.431519,264.614227,1011.349854,936.193054,961.605652,0,0.296558,0.387382,0.295276,0.299213,0.11811
1367,'2023/04/18 17:21:59:719',15,2033.96582,456.230042,1741.351929,1549.159302,827.102173,3659.869141,2312.723877,1559.194458,1374.765869,226.617706,1030.748779,950.738525,446.130463,1644.007813,1152.091919,863.180542,1090.366455,174.771683,775.926514,732.224609,326.65686,1112.287964,825.755493,653.554993,0,0.296558,0.387382,0.295276,0.299213,0.11811
1368,'2023/04/18 17:22:00:243',15,1790.257935,486.892181,1623.253784,1180.927856,585.129089,3691.345947,2151.465576,1633.969482,1136.001953,240.464218,925.7724,722.518799,361.100159,1441.512085,967.296692,829.585022,870.568237,184.670959,668.883179,546.676697,272.384918,842.442749,672.274475,611.484009,0,0.296558,0.387382,0.295276,0.299213,0.11811
1369,'2023/04/18 17:22:00:749',15,2797.784424,491.878693,1779.871216,2373.054932,554.715149,3350.214355,2095.311768,1639.615112,1803.87561,242.292679,962.147156,1431.198853,309.572266,1423.918457,1009.499146,892.545044,1374.596436,184.107727,677.064697,1130.98291,230.693329,938.819092,730.747437,690.046265,0,0.296558,0.387382,0.295276,0.299213,0.11811
1370,'2023/04/18 17:22:01:273',15,2185.013916,528.736328,1647.292603,1737.319458,614.739746,3596.835449,2206.601318,1964.968628,1381.426025,246.576202,927.053894,1054.950439,366.187744,1499.233398,1085.309082,1000.116211,1058.204834,180.816528,669.83606,831.742188,276.455383,935.446228,789.813721,742.754395,0,0.296558,0.387382,0.295276,0.299213,0.11811
1371,'2023/04/18 17:22:01:806',15,1736.93335,402.08371,1539.914673,1231.944946,711.74054,3347.034424,1610.837402,1296.461914,1007.521851,199.88028,868.446777,758.146606,379.146423,1379.344971,810.63208,643.1604,772.159912,155.779587,625.182556,590.256104,279.604919,825.980103,585.584412,480.158752,0,0.296558,0.387382,0.295276,0.299213,0.11811
1372,'2023/04/18 17:22:02:336',15,5749.653809,912.108276,1149.147827,2487.862305,488.975983,4518.38916,4079.247314,3599.873779,3735.0271,645.613525,671.027527,1475.572388,308.933289,2819.846924,2759.810059,2811.156006,2984.729004,583.742615,495.560059,1119.270142,240.698425,2390.957764,2352.243164,2504.662842,0,0.296558,0.387382,0.295276,0.299213,0.11811
1373,'2023/04/18 17:22:02:870',15,5907.145996,494.763367,1022.493286,2779.570801,623.199219,2924.626465,2156.655762,2087.891846,3535.291748,256.563416,532.65155,1692.472046,352.872589,1285.053833,1025.683105,1017.878418,2661.511963,193.7276,375.171875,1255.698853,267.024658,849.82251,691.015259,679.644348,0,0.296558,0.387382,0.295276,0.299213,0.11811
1374,'2023/04/18 17:22:03:400',15,2865.349121,460.779755,1073.11731,2441.192627,560.251343,2139.306885,2155.525879,1876.367432,1765.758423,242.178513,604.120667,1480.902832,339.122375,1113.994263,1024.067627,915.105713,1370.356201,192.61409,427.6073,1144.616943,252.594879,799.932922,710.923645,664.88678,0,0.296558,0.387382,0.295276,0.299213,0.11811
1375,'2023/04/18 17:22:03:927',15,5151.64209,799.67334,1141.770874,2115.023193,711.913391,2988.992188,2714.725586,1970.029907,3084.879883,486.615387,605.391968,1259.672974,384.162109,1308.94397,1587.505005,1143.247437,2457.566162,391.586121,413.281281,947.470886,278.602936,881.984558,1246.073364,880.243347,0,0.296558,0.387382,0.295276,0.299213,0.11811
1376,'2023/04/18 17:22:04:443',15,1760.284668,661.811035,1249.241577,1209.22998,457.745056,2547.483398,2068.20874,2061.057861,970.158264,331.240112,635.921448,684.799133,282.705475,1177.187012,1093.742432,1060.324463,746.805969,253.679733,450.217743,513.545593,221.244186,811.577026,801.442078,769.042236,0,0.296558,0.387382,0.295276,0.299213,0.11811
1377,'2023/04/18 17:22:04:986',15,1391.844727,472.693085,838.879761,544.177612,399.401001,2685.185059,1812.4646,1445.670044,807.769531,212.134857,454.33725,340.819458,222.790695,1108.477173,828.468933,696.591736,609.321533,156.367508,319.901215,273.458313,161.412109,701.524902,573.998657,504.672302,0,0.296558,0.387382,0.295276,0.299213,0.11811
1378,'2023/04/18 17:22:05:515',15,1235.745972,435.667206,902.889282,476.293945,152.14679,2094.968018,1385.624023,1192.376587,702.519836,191.538361,440.804016,294.891663,97.486794,877.149597,684.171265,629.470703,538.027771,138.103821,287.042389,242.622986,75.655739,577.755005,505.178375,476.086731,0,0.296558,0.387382,0.295276,0.299213,0.11811
1379,'2023/04/18 17:22:06:051',15,1122.86853,440.596191,798.178772,390.182343,92.259872,2232.331787,1552.548462,1389.379883,626.650146,201.32692,446.19696,263.019684,53.355671,912.203796,730.514099,625.553833,494.982269,148.700928,317.554993,218.023743,40.92028,567.675598,501.910553,461.196259,0,0.296558,0.387382,0.295276,0.299213,0.11811
1380,'2023/04/18 17:22:06:573',15,909.935242,425.678864,731.296387,401.150726,94.229408,1878.896729,1615.4198,1071.992554,576.897461,188.335526,392.827087,258.197723,53.944405,798.952942,721.176575,582.156555,471.708252,136.82637,275.39447,208.70636,40.40535,530.835083,503.26474,474.218231,0,0.296558,0.387382,0.295276,0.299213,0.11811
1381,'2023/04/18 17:22:07:108',15,1674.363892,438.267242,831.074036,440.733124,220.103043,3236.409668,2102.047852,1870.915405,954.85614,201.392532,407.448425,266.017212,90.408852,1896.622803,934.265564,798.873596,745.292969,151.17157,273.648224,215.711395,60.618137,1525.652832,623.940491,533.071655,0,0.296558,0.387382,0.295276,0.299213,0.11811
