TIMESTAMP;STREAM_ID;SEQUENCE; Brachioradialis  Sx ; Brachioradialis  Dx ; Extensor Carpi Radialis Sx ; Extensor Carpi Radialis  Dx ; Triceps brachii Long Head Dx ; Deltoid  Lateral  Dx ; Abductor digiti minimi (hand) Sx ; Abductor digiti minimi (hand) Dx
nan;96;44637;3464;3452;-60;4696;-9332;150;19534;-4333
nan;96;44639;2603;3526;-586;6867;-9583;357;17292;-4928
nan;96;44641;2389;3431;-887;6873;-8060;507;12342;-5013
nan;96;44643;3528;3196;-1092;6623;-7478;617;11752;-4480
nan;96;44645;2042;2121;179;6249;-3528;554;5526;-2573
nan;96;44647;2515;2861;-497;2515;1988;366;-3113;-2458
nan;96;44649;2021;2799;-1366;-3982;5697;352;-5518;-2968
nan;96;44651;618;2868;-289;-4386;7676;410;-5337;-3108
nan;96;44653;-620;1091;290;-1093;4830;406;-7421;-751
nan;96;44655;512;1665;1271;-1997;-3650;280;-7624;-2245
nan;96;44657;75;828;1790;-3776;-5983;-28;-8509;-2424
nan;96;44659;-2177;-333;2796;-4323;-3836;-186;-5706;-582
nan;96;44661;-2017;-2817;5995;-3844;-2991;-292;-222;2386
nan;96;44663;-3046;-6652;12257;-5436;-1315;-413;-620;5038
nan;96;44665;-1172;-5628;20125;-5771;-206;-372;-693;4884
nan;96;44667;4360;-1346;23025;-3451;-3116;-335;7751;1936
nan;96;44669;2376;-797;20398;-2708;-3612;-343;10326;164
nan;96;44671;1245;-535;14077;-3120;-2804;-267;8896;-1057
nan;96;44673;2373;-1656;6815;-1589;-2130;-432;9267;1169
nan;96;44675;3487;-2146;-5421;-841;-4203;-438;11625;3256
nan;96;44677;6605;63;-23852;-778;-6728;-157;16812;948
nan;96;44679;12897;2867;-33735;1421;-7251;72;19790;-2935
nan;96;44681;14667;3606;-26158;5066;-6110;72;16506;-4206
nan;96;44683;12778;2446;-12912;9067;-5929;-69;13991;-2650
nan;96;44685;9649;1089;-7626;9062;-4868;-160;11086;-1970
nan;96;44687;7216;-733;-5485;5759;-400;-153;772;-183
nan;96;44689;8166;-1937;-2688;2097;1560;-117;-5095;1735
nan;96;44691;9013;-2516;-783;-734;1478;-221;-5629;2967
nan;96;44693;7278;-2125;303;-4357;2546;-313;-7730;2802
nan;96;44695;6119;-1830;1050;-7197;3205;-326;-8183;1617
nan;96;44697;5565;-1079;1549;-6596;4646;-217;-7670;1242
nan;96;44699;6719;-1229;1676;-2106;4707;-169;-5964;2512
nan;96;44701;7398;-161;1240;-174;6476;2;-1562;2806
nan;96;44703;3492;679;1632;-128;7383;188;-2080;2764
nan;96;44705;1578;1839;2414;-2245;4098;329;-2237;1312
nan;96;44707;665;2121;2581;-5288;4956;848;3564;-962
nan;96;44709;3425;3544;2293;-5462;5229;1361;11650;-5901
nan;96;44711;4469;2367;1974;-3254;4896;1348;13850;-5431
nan;96;44713;4879;-182;2181;1097;5047;1021;17038;-2257
nan;96;44715;8169;979;2139;1961;2940;511;20638;-2945
nan;96;44717;11278;2406;1819;885;856;78;24184;-3046
nan;96;44719;10377;37;1077;211;3869;-230;21601;100
nan;96;44721;7423;-930;1311;784;7727;-381;14416;771
nan;96;44723;5529;-406;1740;885;8616;-404;12282;508
nan;96;44725;5069;199;2096;-318;7328;-298;11542;-614
nan;96;44727;3619;-993;2839;-1556;6066;-340;3728;-217
nan;96;44729;2207;-2747;2265;-2702;4943;-444;-3216;2646
nan;96;44731;790;-2829;931;-3147;4401;-371;-4988;4586
nan;96;44733;-146;-1552;-487;-2014;2721;-223;-6294;3955
nan;96;44735;-737;-809;-999;-930;321;-226;-7239;1608
nan;96;44737;-2350;-3649;-249;402;1610;-368;-10800;1209
nan;96;44739;-1495;-3262;1009;941;-380;-501;-9692;-522
nan;96;44741;1650;-445;1272;1354;-5907;-595;-2447;-2536
nan;96;44743;5063;947;-127;1633;-8245;-596;1192;-1958
nan;96;44745;4011;-375;-821;1524;-3978;-480;2775;-1458
nan;96;44747;2986;-530;-989;1347;-1251;-455;8403;-2038
nan;96;44749;701;-758;1451;1256;1231;-428;7110;147
