@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric

@data
981,'2023/04/07 18:44:34:274',10,0.538462,0.655385,0.476923,0.495385,0.526154,0.526154,0.507692,0.501538,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
982,'2023/04/07 18:44:34:671',10,0.569231,0.710769,0.52,0.507692,0.6,0.483077,0.44,0.452308,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
983,'2023/04/07 18:44:35:073',10,0.649231,0.618462,0.52,0.476923,0.686154,0.513846,0.483077,0.544615,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
984,'2023/04/07 18:44:35:473',10,0.563077,0.673846,0.489231,0.544615,0.575385,0.544615,0.483077,0.52,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
985,'2023/04/07 18:44:35:874',10,0.544615,0.710769,0.507692,0.587692,0.581538,0.489231,0.513846,0.532308,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
986,'2023/04/07 18:44:36:277',10,0.692308,0.630769,0.476923,0.575385,0.563077,0.538462,0.427692,0.483077,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
987,'2023/04/07 18:44:36:676',10,0.723077,0.612308,0.452308,0.643077,0.556923,0.501538,0.458462,0.446154,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
988,'2023/04/07 18:44:37:081',10,0.636923,0.636923,0.470769,0.569231,0.507692,0.52,0.452308,0.464615,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
989,'2023/04/07 18:44:37:480',10,0.501538,0.538462,0.476923,0.6,0.630769,0.501538,0.489231,0.538462,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
990,'2023/04/07 18:44:37:880',10,0.452308,0.643077,0.526154,0.587692,0.6,0.489231,0.433846,0.513846,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
991,'2023/04/07 18:44:38:281',10,0.649231,0.618462,0.495385,0.563077,0.526154,0.575385,0.483077,0.446154,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
992,'2023/04/07 18:44:38:681',10,0.68,0.692308,0.544615,0.470769,0.538462,0.526154,0.489231,0.458462,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
993,'2023/04/07 18:44:39:083',10,0.636923,0.686154,0.501538,0.550769,0.550769,0.575385,0.44,0.532308,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
994,'2023/04/07 18:44:39:485',10,0.618462,0.569231,0.495385,0.630769,0.550769,0.52,0.489231,0.526154,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
995,'2023/04/07 18:44:39:886',10,0.470769,0.68,0.464615,0.556923,0.563077,0.581538,0.507692,0.458462,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
996,'2023/04/07 18:44:40:286',10,0.643077,0.735385,0.464615,0.593846,0.556923,0.526154,0.495385,0.483077,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
997,'2023/04/07 18:44:40:690',10,0.630769,0.704615,0.501538,0.550769,0.643077,0.476923,0.489231,0.507692,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
998,'2023/04/07 18:44:41:089',10,0.581538,0.686154,0.495385,0.483077,0.581538,0.495385,0.470769,0.446154,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
999,'2023/04/07 18:44:41:489',10,0.538462,0.575385,0.446154,0.526154,0.6,0.544615,0.464615,0.6,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1000,'2023/04/07 18:44:41:890',10,0.575385,0.643077,0.446154,0.581538,0.550769,0.501538,0.526154,0.495385,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1001,'2023/04/07 18:44:42:291',10,0.593846,0.729231,0.52,0.532308,0.556923,0.495385,0.507692,0.52,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1002,'2023/04/07 18:44:42:692',10,0.624615,0.655385,0.476923,0.52,0.470769,0.495385,0.476923,0.476923,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1003,'2023/04/07 18:44:43:095',10,0.563077,0.575385,0.507692,0.538462,0.52,0.550769,0.415385,0.452308,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1004,'2023/04/07 18:44:43:495',10,0.513846,0.618462,0.501538,0.581538,0.575385,0.538462,0.476923,0.489231,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1005,'2023/04/07 18:44:43:895',10,0.612308,0.661538,0.476923,0.563077,0.593846,0.507692,0.556923,0.556923,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1006,'2023/04/07 18:44:44:297',10,0.587692,0.593846,0.470769,0.612308,0.52,0.44,0.483077,0.446154,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1007,'2023/04/07 18:44:44:699',10,0.692308,0.569231,0.495385,0.587692,0.544615,0.446154,0.470769,0.544615,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1008,'2023/04/07 18:44:45:099',10,0.569231,0.593846,0.483077,0.735385,0.544615,0.538462,0.489231,0.532308,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1009,'2023/04/07 18:44:45:499',10,0.446154,0.6,0.470769,0.544615,0.550769,0.556923,0.526154,0.464615,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1010,'2023/04/07 18:44:45:900',10,0.673846,0.716923,0.612308,0.464615,0.538462,0.489231,0.575385,0.489231,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1011,'2023/04/07 18:44:46:301',10,0.630769,0.704615,0.526154,0.550769,0.624615,0.501538,0.495385,0.52,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1012,'2023/04/07 18:44:46:703',10,0.716923,0.778462,0.606154,0.513846,0.587692,0.52,0.421538,0.446154,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1013,'2023/04/07 18:44:47:104',10,0.575385,0.661538,0.532308,0.581538,0.526154,0.507692,0.483077,0.581538,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1014,'2023/04/07 18:44:47:510',10,0.544615,0.581538,0.483077,0.52,0.507692,0.544615,0.495385,0.544615,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1015,'2023/04/07 18:44:47:905',10,0.673846,0.581538,0.489231,0.544615,0.624615,0.544615,0.446154,0.507692,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1016,'2023/04/07 18:44:48:305',10,0.667692,0.68,0.464615,0.569231,0.636923,0.507692,0.489231,0.458462,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1017,'2023/04/07 18:44:48:708',10,0.606154,0.710769,0.458462,0.563077,0.52,0.476923,0.495385,0.452308,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1018,'2023/04/07 18:44:49:108',10,0.581538,0.563077,0.513846,0.532308,0.544615,0.532308,0.452308,0.470769,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1019,'2023/04/07 18:44:49:509',10,0.581538,0.575385,0.532308,0.452308,0.587692,0.446154,0.507692,0.495385,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1020,'2023/04/07 18:44:49:910',10,0.624615,0.606154,0.501538,0.538462,0.636923,0.446154,0.489231,0.458462,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1021,'2023/04/07 18:44:50:314',10,0.618462,0.729231,0.513846,0.587692,0.495385,0.489231,0.476923,0.501538,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1022,'2023/04/07 18:44:50:715',10,0.661538,0.692308,0.464615,0.483077,0.544615,0.495385,0.427692,0.495385,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1023,'2023/04/07 18:44:51:114',10,0.532308,0.68,0.513846,0.513846,0.513846,0.52,0.483077,0.526154,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1024,'2023/04/07 18:44:51:518',10,0.544615,0.649231,0.513846,0.618462,0.6,0.513846,0.446154,0.446154,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1025,'2023/04/07 18:44:51:919',10,0.673846,0.643077,0.458462,0.618462,0.513846,0.52,0.427692,0.452308,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1026,'2023/04/07 18:44:52:316',10,0.655385,0.606154,0.483077,0.630769,0.569231,0.483077,0.513846,0.44,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1027,'2023/04/07 18:44:52:718',10,0.563077,0.612308,0.513846,0.544615,0.526154,0.526154,0.483077,0.458462,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1028,'2023/04/07 18:44:53:120',10,0.556923,0.569231,0.44,0.550769,0.667692,0.513846,0.612308,0.470769,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1029,'2023/04/07 18:44:53:524',10,0.587692,0.636923,0.427692,0.495385,0.446154,0.52,0.501538,0.421538,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
1030,'2023/04/07 18:44:53:921',10,0.630769,0.532308,0.483077,0.575385,0.544615,0.569231,0.409231,0.489231,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
